age_years,gender,ssc_percentage,hsc_percentage,degree_percentage,technical_score,aptitude_score,communication_score,skills_match_percentage,certifications_count,internship_experience,years_of_experience,previous_ctc_lpa,expected_ctc_lpa,bond_requirement,notice_period_days,employment_gap_months,interview_score,experience_category,ssc_band,hsc_band,degree_band,ssc_score,hsc_score,degree_score,academic_score,academic_performance_band,skill_match_level,interview_performance,placement_prob_score,placement_prob_band,degree_specialization_Computer Science,degree_specialization_Electronics,degree_specialization_Information Technology,degree_specialization_Mechanical,degree_specialization_Others,career_switch_willingness_Not Willing,career_switch_willingness_Unknown,career_switch_willingness_Willing,relevant_experience_Not Relevant,relevant_experience_Relevant,relevant_experience_Unknown,company_tier_Tier 1,company_tier_Tier 2,company_tier_Tier 3,job_role_match_Matched,job_role_match_Not Matched,job_role_match_Unknown,competition_level_High,competition_level_Low,competition_level_Medium,layoff_history_No,layoff_history_Unknown,layoff_history_Yes,relocation_willingness_Not Willing,relocation_willingness_Unknown,relocation_willingness_Willing,status
33.0,1.0,80.86530971,73.02546348,64.32533947,55.36648162,72.23629242,53.27359008,70.7315133,1.0,1.0,0.0,5.247510716,7.054314805,0.0,15.0,0.0,180.87636412,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.6666666666666667,0.0,0.0,2.0,0.27632658632597185,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
28.0,1.0,76.78689864,89.17494949,66.18803034,83.0900828,71.91371477,73.69248827,72.52104558,2.0,0.0,0.0,1.394314999,4.85102769,0.0,90.0,3.0,228.69628584000003,0.0,2.0,1.0,2.0,2.0,3.0,2.0,2.3333333333333335,2.0,0.0,2.0,0.5462241289960234,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
33.0,1.0,80.92764489,76.30673573,77.30257247,76.1648501,65.19807704,51.49404427,64.97494119,0.0,1.0,2.0,5.364610944,9.215694036,0.0,60.0,0.0,192.85697141000003,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.38248415519209134,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
30.0,1.0,70.00250467904127,70.06278723,81.90670403,64.84334626,54.7144085,57.73356301,71.81451963,3.0,0.0,1.0,5.462752627,7.518860528,0.0,90.0,0.0,177.29131776999998,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.3408207811033635,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
30.0,0.0,77.63066074,80.46049108,61.90968228,57.15312548,60.1942534,60.91775704,56.41187894,0.0,1.0,1.0,2.678188183,17.993597383999997,0.0,90.0,6.0,178.26513592,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.6666666666666667,0.0,1.0,2.0,0.27272578458438096,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
34.0,0.0,70.00250467904127,73.63796471,69.98426388,60.81659971,64.34032448,58.33212035,90.20033825,1.0,1.0,0.0,10.6528834,7.752201992,0.0,0.0,3.0,183.48904454,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.3889688210838344,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
28.0,1.0,75.74518633,68.55238006,65.19908144,87.2913781,65.522642,66.46868266,80.03468255,2.0,1.0,1.0,8.715254814,3.0,1.0,90.0,6.0,219.28270276,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.5622410806560622,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
22.0,0.0,79.71857697,63.35737054,71.83136262,66.1115634,70.3903626,55.43083986,66.56825209,2.0,1.0,2.0,7.04703714,11.23704374,1.0,30.0,3.0,191.93276586,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.6666666666666667,0.0,1.0,2.0,0.36721324354053586,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29.0,1.0,74.51717863,74.39327248,79.34754577,52.74676615,53.04267957,60.3966832,67.79914456,1.0,1.0,0.0,4.0995686,5.771963039,0.0,0.0,0.0,166.18612892,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.25311856797747767,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29.0,1.0,53.14590256,71.65908657,92.32342778,40.0,69.98818727,67.1825684,77.11429307,1.0,1.0,4.0,8.015628697,9.230850721,0.0,60.0,0.0,177.17075567,2.0,0.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,2.0,0.371397683278929,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
28.0,1.0,68.72796119,68.69311646,70.12412446,61.19580385,55.69724356,46.67129955,79.32587843,3.0,1.0,1.0,7.192021791,9.272549967,0.0,15.0,3.0,163.56434696,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.287983734914728,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
34.0,0.0,63.05582264,71.82609396,78.03267422,82.23211161,74.52209624,77.99799122,72.96134849,4.0,1.0,5.0,4.073879523,6.991494407,0.0,60.0,0.0,234.75219907000002,2.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.6728712820323376,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
34.0,0.0,70.00250467904127,80.82918159,70.65173059,41.63794116,72.3691232,50.9321492,96.32252561,2.0,1.0,2.0,5.801119287,6.832093377,0.0,0.0,6.0,164.93921355999998,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.32287185523314976,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
24.0,1.0,72.60584029,70.40287059,78.2253751,60.51514604,58.27129057,76.24498337,73.4199233,1.0,0.0,1.0,2.369715989,6.828256383,1.0,0.0,3.0,195.03141998,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.4354292753754401,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
32.0,0.0,73.55182441,67.70112362,78.07980738,40.31238981,55.58512532,76.57187791,54.84039105,2.0,0.0,1.0,3.218865449,9.437689474,0.0,0.0,0.0,172.46939304,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.2560762511726236,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22.0,1.0,84.91335252,71.47216002,78.1468859,86.46456798,66.3300462,74.4282994,72.98550254,1.0,1.0,3.0,7.739404678,8.777429719,0.0,60.0,3.0,227.22291358,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.6188567646449404,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
21.0,0.0,67.66377994,85.8740531,75.54223857,54.23207738,76.00342705,68.92217217,70.95963942,1.0,0.0,0.0,3.799556816,4.449471943,0.0,30.0,0.0,199.1576766,0.0,2.0,1.0,2.0,2.0,3.0,2.0,2.3333333333333335,2.0,0.0,2.0,0.36725719574043536,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
32.0,0.0,83.18393723,62.07031532,84.44918214,88.85496889,45.39849842,61.54659646,76.5827886,2.0,1.0,2.0,1.0,11.98691355,1.0,30.0,0.0,195.80006377,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.5095027722586789,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
28.0,0.0,83.29309566,86.0550905,72.30530373,64.4058514,63.79571578,52.30600598,71.16029223,3.0,1.0,1.0,1.0,6.714241541,1.0,90.0,0.0,180.50757316000002,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.3333333333333335,2.0,0.0,2.0,0.3237525565401752,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
21.0,1.0,76.21625809,69.10370601,77.76674706,56.14551202,82.83468817,67.5165812,76.15731341,1.0,1.0,1.0,4.496658143,3.0,0.0,15.0,6.0,206.49678139000002,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.4222698572098631,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21.0,0.0,81.05782723,59.43756543,75.65728867,70.08330581,76.03604886,71.34408198,85.21845258,5.0,0.0,1.0,7.092047581,5.162525735,1.0,15.0,0.0,217.46343665,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.5377797220101554,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
25.0,1.0,77.4462517,80.58044801,72.94518341,65.90339076,64.39423763,84.08758358,63.491568,2.0,1.0,2.0,1.0,6.761184180799999,0.0,30.0,0.0,214.38521197,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.5049533544847054,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
28.0,1.0,66.40745501,70.80492147,76.06439749,72.66205812,56.34289479,83.34624575,54.73565113,3.0,0.0,3.0,5.671560346,4.536265521,0.0,0.0,0.0,212.35119865999997,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.5088324794487403,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
27.0,0.0,65.29030605,71.80774327,64.27333483,78.50410662,53.25761665,63.57906507,72.72674287,1.0,1.0,0.0,4.92462577,16.007666584,0.0,0.0,0.0,195.34078834000002,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.6666666666666667,0.0,0.0,2.0,0.42743971043690543,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
34.0,1.0,77.13875471,78.07644146,73.5141961,63.06896947,59.91884626,57.26725871,85.81818966,1.0,0.0,4.0,3.363814197,11.56007905,1.0,60.0,0.0,180.25507444,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.4501279065953586,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
21.0,0.0,62.83211154,55.18165351,82.16071965,59.95390776,59.68588224,86.27559927,78.30015679,1.0,1.0,0.0,6.836800638,5.954247415,0.0,60.0,0.0,205.91538927,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.3333333333333333,0.0,0.0,2.0,0.489795269339365,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31.0,0.0,80.89292125,88.56130081,72.49585882,46.61986716,54.0426734,51.41454375,90.93670458,2.0,0.0,0.0,5.90562808,6.530972632799999,0.0,0.0,0.0,152.07708431,0.0,2.0,1.0,2.0,2.0,3.0,2.0,2.3333333333333335,2.0,0.0,0.0,0.25563079837040253,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
34.0,0.0,69.08785867,69.58572799,77.50035673,90.20884239,68.95626733,74.19612016,82.2055413,2.0,1.0,2.0,7.3256928,5.268108437,0.0,0.0,0.0,233.36122988,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.6564370665945783,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
30.0,0.0,57.7237143,66.94841923,58.8776351,89.49822702,63.83920128,70.66269365,89.03993173,1.0,1.0,0.0,2.593094017,5.711314846,0.0,0.0,12.0,224.00012195,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.0,0.0,2.0,0.607136699592836,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
34.0,0.0,70.00250467904127,63.79593302,71.05880991,70.42130323,47.3247242,73.70224187,74.67976972,2.0,0.0,0.0,10.14249548,11.59251461,0.0,30.0,12.0,191.4482693,0.0,2.0,0.0,2.0,2.0,1.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.43653691854420024,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
32.0,1.0,55.76528287,81.89874132,69.7420357,59.00386517,69.55910952,70.20593951,76.80964255,2.0,1.0,0.0,3.952479097,8.550688282,0.0,60.0,6.0,198.76891419999998,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.40831777053610063,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
32.0,0.0,69.14501331,67.61324822,68.8812813,73.61427339,55.93987764,64.99362244,59.77874808,1.0,0.0,1.0,3.66679076,11.60275816,1.0,90.0,3.0,194.54777346999998,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.3875964253425811,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
26.0,0.0,71.15120783,69.52745161,76.49448285,57.89554099,45.95980622,75.03552647,81.92952234,1.0,0.0,3.0,2.398229724,6.162456675,0.0,15.0,0.0,178.89087367999997,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.46059498614092814,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29.0,1.0,79.82642701,78.67557576,76.4896954,61.77911808,60.63824059,68.93958823,47.78722191,0.0,0.0,0.0,4.117457465,9.702644679,0.0,0.0,0.0,191.3569469,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.2924350891331695,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
32.0,1.0,76.58247092,70.77858173,77.05334252,65.01173553,54.84630906,67.19862177,67.53994601,2.0,0.0,3.0,3.218702642,8.900129634,1.0,30.0,6.0,187.05666636,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.42000940099130046,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
28.0,0.0,60.89874056,78.65966639,69.36870029,71.08023536,66.42650769,57.91963911,61.97904348,0.0,1.0,0.0,6.220025034,10.94712039,0.0,30.0,0.0,195.42638216,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,1.0,2.0,0.34320433355792956,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21.0,1.0,78.88483235,80.13099997,82.08028356,43.05673613,61.9823876,72.57979826,70.78869345,1.0,0.0,0.0,2.487739189,9.6784528848,0.0,30.0,0.0,177.61892199,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.29911744081661795,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
26.0,0.0,68.06266814,89.33615406,64.51776477,71.0633368,67.93849828,51.57952523,64.55224941,1.0,0.0,1.0,5.273435455,5.9762382,0.0,15.0,0.0,190.58136031,1.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,0.0,1.0,2.0,0.3396499038574711,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
25.0,0.0,50.0,71.82999706,74.92915759,70.98462458,68.65640986,79.90178563,73.27604928,1.0,1.0,0.0,9.356195767,7.676685514,0.0,0.0,0.0,219.54282007,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.512682186042596,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
34.0,0.0,70.4478839,65.0803119,84.02840645,78.39755729,70.14258238,78.86214941,67.70273658,4.0,0.0,2.0,2.090290747,6.035346504,1.0,15.0,0.0,227.40228907999997,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.5692425931997867,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
23.0,1.0,75.3224421,70.86796922,73.38352728,67.81458341,48.00198912,77.00570286,79.76954212,3.0,1.0,3.0,2.865336212,7.467011026,1.0,0.0,3.0,192.82227539000002,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.5211479680533315,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
32.0,0.0,74.13136927,74.50125886,76.31722131,72.72989798,69.72812268,63.15287531,75.94261523,1.0,1.0,2.0,4.265486604,6.444632493,1.0,30.0,0.0,205.61089597,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.47911047947337615,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
23.0,0.0,79.4658216,62.19357416,69.96909025,73.70387464,56.06859838,65.31540255,84.98061525,1.0,1.0,5.0,3.551478448,6.964359013,0.0,30.0,3.0,195.08787557,2.0,2.0,0.0,2.0,2.0,1.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.5618008489887882,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
21.0,1.0,74.60303026,78.5725182,66.0705722,73.4100525,54.17460957,51.07523461,60.17899982,1.0,0.0,3.0,5.255668251,3.078909569,1.0,15.0,0.0,178.65989668,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.3456216732421117,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
22.0,0.0,78.15155652,81.29384329,67.72071929,70.10495298,46.78979387,47.2301873,81.42936334,1.0,0.0,0.0,6.514930279,7.726856429,0.0,0.0,12.0,164.12493415,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.30849617994232803,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
22.0,1.0,71.25455863,80.66097627,66.17116519,61.71360647,51.71910032,57.52669079,71.85427716,2.0,1.0,1.0,8.519738009,5.135396785,0.0,30.0,6.0,170.95939758,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.31697275191828683,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
33.0,1.0,65.00834541,65.89981091,82.46291541,53.74795618,63.75392348,64.85107669,60.93390252,0.0,0.0,2.0,5.845112119,12.02992571,1.0,0.0,0.0,182.35295635,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.3203905499773051,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
30.0,1.0,73.80423206,80.3506258,78.97344667,45.60262287,61.03679452,65.31531909,86.21899886,2.0,0.0,4.0,1.0,3.019526528,0.0,0.0,0.0,171.95473648,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.4058404285256638,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29.0,0.0,64.17378453,86.88454617,73.53594548,95.40981204,71.06859688,67.39210422,60.08338152,1.0,1.0,0.0,8.002728928,8.492720287,0.0,15.0,0.0,233.87051313999999,0.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,1.0,2.0,0.5296176898234375,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
25.0,0.0,72.68159445,80.5451842,69.43126757,57.73798109,63.95970827,58.54814049,89.99414633,2.0,1.0,0.0,4.635061966,3.0,0.0,0.0,0.0,180.24582985,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.37218229476982684,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
22.0,0.0,70.00250467904127,72.06063559601901,64.16659276,69.63494582,57.69491861,58.65987849,100.0,2.0,1.0,0.0,5.10653412,12.26180567,0.0,15.0,0.0,185.98974292,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.6666666666666667,0.0,0.0,2.0,0.460248570024215,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
32.0,0.0,56.44038754,69.59421315,62.81264583,67.57324356,70.0297738,76.60608332,76.97155871,2.0,1.0,2.0,2.307650745,10.76427726,0.0,15.0,0.0,214.20910068,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.0,0.0,2.0,0.5319759944225035,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
